datetime,symbol,open,high,low,close,volume
2026-05-25 06:00:00,OANDA:XAUUSD,4553.455,4563.43,4550.55,4562.69,24372.0
2026-05-25 07:00:00,OANDA:XAUUSD,4562.7,4565.18,4552.495,4564.79,26055.0
2026-05-25 08:00:00,OANDA:XAUUSD,4564.78,4565.085,4553.435,4556.01,16527.0
2026-05-25 09:00:00,OANDA:XAUUSD,4556.07,4569.165,4554.92,4567.62,14453.0
2026-05-25 10:00:00,OANDA:XAUUSD,4567.62,4573.825,4567.62,4568.6,13730.0
2026-05-25 11:00:00,OANDA:XAUUSD,4568.63,4577.115,4567.705,4569.46,13670.0
2026-05-25 12:00:00,OANDA:XAUUSD,4569.455,4570.41,4553.12,4567.795,26105.0
2026-05-25 13:00:00,OANDA:XAUUSD,4567.74,4571.605,4560.17,4563.125,26184.0
2026-05-25 14:00:00,OANDA:XAUUSD,4563.14,4570.655,4562.46,4566.985,18560.0
2026-05-25 15:00:00,OANDA:XAUUSD,4566.97,4574.875,4565.665,4571.06,17373.0
2026-05-25 16:00:00,OANDA:XAUUSD,4571.07,4574.685,4568.005,4573.63,8369.0
2026-05-25 17:00:00,OANDA:XAUUSD,4573.485,4578.065,4563.365,4565.11,11653.0
2026-05-25 18:00:00,OANDA:XAUUSD,4565.175,4572.05,4564.325,4570.315,4196.0
2026-05-25 22:00:00,OANDA:XAUUSD,4571.33,4576.635,4569.68,4574.935,8160.0
2026-05-25 23:00:00,OANDA:XAUUSD,4574.95,4580.245,4555.415,4559.77,19223.0
2026-05-26 00:00:00,OANDA:XAUUSD,4559.865,4560.36,4539.595,4549.9,33195.0
2026-05-26 01:00:00,OANDA:XAUUSD,4549.905,4550.685,4527.865,4537.3,37860.0
2026-05-26 02:00:00,OANDA:XAUUSD,4537.285,4539.75,4530.165,4532.445,15065.0
2026-05-26 03:00:00,OANDA:XAUUSD,4532.45,4545.6,4532.22,4542.4,10948.0
2026-05-26 04:00:00,OANDA:XAUUSD,4542.44,4543.255,4523.59,4525.65,11692.0
2026-05-26 05:00:00,OANDA:XAUUSD,4525.635,4535.24,4523.005,4527.37,21657.0
2026-05-26 06:00:00,OANDA:XAUUSD,4527.32,4536.28,4527.26,4531.135,21893.0
2026-05-26 07:00:00,OANDA:XAUUSD,4531.225,4539.2,4521.68,4538.365,31626.0
2026-05-26 08:00:00,OANDA:XAUUSD,4538.33,4539.145,4520.11,4523.88,26249.0
2026-05-26 09:00:00,OANDA:XAUUSD,4523.89,4526.665,4512.07,4522.775,25963.0
2026-05-26 10:00:00,OANDA:XAUUSD,4522.81,4540.69,4519.52,4534.46,29007.0
2026-05-26 11:00:00,OANDA:XAUUSD,4534.46,4536.405,4503.615,4507.46,36220.0
2026-05-26 12:00:00,OANDA:XAUUSD,4507.465,4523.875,4500.785,4520.59,39343.0
2026-05-26 13:00:00,OANDA:XAUUSD,4520.565,4531.475,4512.3,4514.15,50730.0
